datahora,latitude,longitude,frp,brightness,confidence,satellite,biome,state,month,hour,risk_score,risk_label
2024-07-10T10:47:00,-20.465502,-55.084472,12.06,374.03,83,AQUA_M-T,Pantanal,MS,7,10,0.2853,Médio
2024-05-05T17:56:00,-11.892729,-46.335166,336.52,402.11,76,AQUA_M-D,Cerrado,MG,5,17,0.8943,Alto
2024-09-09T15:51:00,-29.377785,-55.90366,4.5,400.01,67,AQUA_M-D,Pampa,RS,9,15,0.3389,Médio
2024-07-15T02:09:00,-6.087522,-40.745067,27.82,333.91,58,AQUA_M-T,Caatinga,PI,7,2,0.0958,Baixo
2024-08-12T02:50:00,-33.527257,-50.563748,34.64,334.2,80,TERRA_M-D,Pampa,RS,8,2,0.0745,Baixo
2024-06-18T03:29:00,-15.695087,-57.023977,53.84,437.95,77,GOES-16,Pantanal,MS,6,3,0.48,Médio
2024-09-13T20:23:00,-20.525365,-56.319617,79.26,362.09,43,TERRA_M-D,Pantanal,MT,9,20,0.3804,Médio
2024-12-01T19:56:00,-20.742218,-57.668598,11.98,302.29,71,TERRA_M-T,Pantanal,MS,12,19,0.0525,Baixo
2024-11-21T14:58:00,-18.169887,-47.549841,35.36,280.0,68,AQUA_M-T,Mata Atlântica,MG,11,14,0.0439,Baixo
2024-12-05T01:02:00,-19.729523,-52.569451,17.92,352.94,68,AQUA_M-T,Cerrado,TO,12,1,0.1376,Baixo
2024-04-04T07:56:00,-11.097719,-37.265269,210.04,280.0,98,AQUA_M-T,Caatinga,AL,4,7,0.2972,Médio
2024-07-15T11:42:00,-7.878026,-58.966103,105.92,325.02,99,TERRA_M-T,Amazônia,RO,7,11,0.5121,Médio
2024-09-24T23:09:00,-18.025715,-48.274245,10.97,386.59,83,TERRA_M-D,Cerrado,TO,9,23,0.1995,Baixo
2024-08-20T13:17:00,-6.116591,-44.692267,121.62,407.24,34,TERRA_M-T,Cerrado,DF,8,13,0.7781,Alto
2024-02-15T14:15:00,-8.601005,-65.71676,45.45,332.8,76,AQUA_M-D,Amazônia,RR,2,14,0.2504,Médio
2024-02-18T20:22:00,-19.786907,-56.724678,9.63,283.08,37,GOES-16,Pantanal,MS,2,20,0.0477,Baixo
2024-12-07T03:54:00,-27.237193,-57.46048,61.15,332.65,88,GOES-16,Pampa,RS,12,3,0.0963,Baixo
2024-04-21T20:38:00,-13.223068,-47.329579,1.83,399.72,32,AQUA_M-D,Cerrado,DF,4,20,0.2568,Médio
2024-09-08T04:50:00,-1.19149,-67.549957,210.22,355.21,56,GOES-16,Amazônia,AM,9,4,0.8752,Alto
2024-09-07T18:13:00,-5.637155,-56.634154,109.25,304.21,59,TERRA_M-D,Cerrado,DF,9,18,0.3072,Médio
2024-09-26T19:00:00,-17.217264,-56.759888,121.91,315.31,65,AQUA_M-D,Pantanal,MT,9,19,0.3994,Médio
2024-05-18T08:51:00,-17.173313,-56.132203,64.53,343.71,52,AQUA_M-D,Pantanal,MS,5,8,0.1789,Baixo
2024-09-05T00:22:00,-9.97534,-57.974732,446.5,395.28,60,AQUA_M-T,Cerrado,DF,9,0,0.9975,Alto
2024-11-06T08:03:00,-16.525642,-38.707914,31.07,326.12,46,AQUA_M-T,Mata Atlântica,SC,11,8,0.0675,Baixo
2024-10-04T23:04:00,-1.655083,-51.18816,95.91,410.94,90,TERRA_M-D,Amazônia,MT,10,23,0.8379,Alto
2024-07-17T18:06:00,-3.193886,-72.844516,27.39,325.62,87,GOES-16,Amazônia,TO,7,18,0.1639,Baixo
2024-07-20T01:46:00,-9.090656,-52.617396,16.27,280.0,96,AQUA_M-D,Cerrado,MA,7,1,0.0532,Baixo
2024-09-21T00:03:00,-2.456893,-54.958254,37.36,306.95,91,TERRA_M-T,Amazônia,AP,9,0,0.0745,Baixo
2024-08-22T03:31:00,-5.733327,-50.137446,1.56,280.0,86,TERRA_M-T,Cerrado,TO,8,3,0.0532,Baixo
2024-09-11T19:09:00,-11.396553,-49.861552,86.86,280.0,38,AQUA_M-T,Cerrado,DF,9,19,0.3072,Médio
2024-01-20T20:37:00,-13.201292,-34.800573,13.07,326.1,100,GOES-16,Mata Atlântica,ES,1,20,0.0587,Baixo
2024-07-20T16:18:00,-21.578128,-55.229474,6.42,361.56,88,TERRA_M-T,Pantanal,MT,7,16,0.3372,Médio
2024-06-14T03:50:00,-17.864469,-54.587415,97.48,280.0,44,TERRA_M-D,Cerrado,MA,6,3,0.2215,Baixo
2024-07-14T14:56:00,-6.406192,-42.27376,7.8,361.83,59,AQUA_M-D,Caatinga,MA,7,14,0.2334,Baixo
2024-08-27T14:25:00,-1.486027,-68.101165,74.08,348.83,83,GOES-16,Amazônia,MT,8,14,0.3631,Médio
2024-10-14T10:42:00,2.036586,-59.944268,47.94,288.45,62,GOES-16,Amazônia,PA,10,10,0.2253,Baixo
2024-09-22T15:04:00,-2.085608,-47.31211,102.62,324.38,41,AQUA_M-D,Amazônia,RR,9,15,0.6052,Médio
2024-10-14T03:47:00,-2.362738,-61.902231,138.17,362.07,77,AQUA_M-T,Amazônia,PA,10,3,0.5959,Médio
2024-06-02T18:35:00,-18.262589,-45.170015,103.77,440.08,72,TERRA_M-D,Cerrado,MG,6,18,0.6962,Alto
2024-08-12T21:48:00,-2.201758,-60.802273,11.04,294.45,84,TERRA_M-T,Amazônia,PA,8,21,0.0745,Baixo
2024-03-20T09:22:00,-4.646435,-42.832602,1.44,407.35,43,GOES-16,Caatinga,BA,3,9,0.2312,Baixo
2024-08-07T04:42:00,-18.361058,-52.572786,41.2,429.29,91,TERRA_M-D,Cerrado,SP,8,4,0.4655,Médio
2024-07-12T17:23:00,-32.87221,-51.938844,33.54,393.7,44,AQUA_M-T,Pampa,RS,7,17,0.3389,Médio
2024-09-08T13:54:00,-32.926919,-56.667123,51.82,400.72,33,TERRA_M-D,Pampa,RS,9,13,0.4236,Médio
2024-11-06T08:44:00,-9.007258,-70.687227,12.78,280.0,69,AQUA_M-T,Amazônia,AP,11,8,0.0591,Baixo
2024-02-01T05:55:00,-21.611523,-50.137864,96.67,300.88,48,GOES-16,Cerrado,MT,2,5,0.1926,Baixo
2024-09-05T23:40:00,-3.249851,-49.237865,45.68,280.0,33,AQUA_M-T,Amazônia,MT,9,23,0.2048,Baixo
2024-08-07T12:26:00,-3.070328,-38.381608,78.7,280.0,88,TERRA_M-D,Caatinga,CE,8,12,0.1712,Baixo
2024-12-12T09:46:00,-21.797153,-49.31636,11.56,285.51,71,AQUA_M-D,Cerrado,MT,12,9,0.0367,Baixo
2024-10-03T01:09:00,-21.066471,-51.442952,25.62,374.62,50,TERRA_M-D,Cerrado,SP,10,1,0.1995,Baixo
2024-05-09T14:42:00,-5.4546,-35.728222,30.58,344.01,84,AQUA_M-T,Caatinga,BA,5,14,0.0859,Baixo
2024-03-15T13:17:00,-17.538925,-40.775458,84.46,382.9,57,TERRA_M-D,Mata Atlântica,BA,3,13,0.3053,Médio
2024-09-12T13:07:00,0.325845,-51.885242,2.21,281.12,66,AQUA_M-T,Amazônia,MA,9,13,0.0968,Baixo
2024-08-17T21:19:00,-21.247145,-42.197801,21.88,291.06,35,TERRA_M-T,Cerrado,SP,8,21,0.0532,Baixo
2024-08-20T01:00:00,-14.055949,-48.588708,151.09,353.82,56,TERRA_M-T,Cerrado,BA,8,1,0.6251,Médio
2024-03-25T04:48:00,-24.412769,-35.249286,102.04,339.91,62,AQUA_M-D,Mata Atlântica,PR,3,4,0.1835,Baixo
2024-10-04T00:31:00,-5.440514,-43.506923,93.65,312.11,85,GOES-16,Cerrado,MS,10,0,0.2793,Médio
2024-07-13T17:45:00,-19.52951,-46.795929,222.82,327.0,59,AQUA_M-D,Cerrado,MG,7,17,0.6916,Alto
2024-11-27T21:51:00,-5.130233,-43.674753,153.65,475.57,75,TERRA_M-D,Caatinga,MA,11,21,0.712,Alto
2024-07-28T23:02:00,-25.15355,-42.953811,9.5,323.49,85,TERRA_M-T,Mata Atlântica,RJ,7,23,0.0851,Baixo
2024-04-03T10:36:00,-21.636554,-59.509574,198.0,367.93,84,TERRA_M-T,Cerrado,GO,4,10,0.4742,Médio
2024-07-23T20:26:00,-16.763677,-50.383305,6.7,342.97,67,TERRA_M-T,Cerrado,SP,7,20,0.1064,Baixo
2024-09-01T10:10:00,-12.407542,-38.80412,9.89,302.12,88,TERRA_M-T,Caatinga,CE,9,10,0.0527,Baixo
2024-12-14T03:15:00,-33.407092,-51.939718,16.4,336.55,85,AQUA_M-T,Pampa,RS,12,3,0.0514,Baixo
2024-03-03T12:55:00,-8.482688,-64.811571,70.69,340.86,69,TERRA_M-D,Amazônia,MT,3,12,0.2504,Médio
2024-06-11T05:04:00,-28.265002,-52.578244,58.67,299.92,95,AQUA_M-D,Pampa,RS,6,5,0.0812,Baixo
2024-11-17T06:57:00,-14.478332,-57.516503,35.85,312.11,74,TERRA_M-D,Cerrado,DF,11,6,0.0422,Baixo
2024-10-08T03:09:00,-6.449242,-46.061327,0.67,280.0,62,AQUA_M-D,Cerrado,MT,10,3,0.0532,Baixo
2024-06-20T04:48:00,-13.373117,-59.635347,85.7,345.99,39,AQUA_M-D,Cerrado,BA,6,4,0.2637,Médio
2024-12-15T18:48:00,-9.84849,-66.487561,97.03,280.0,87,TERRA_M-T,Amazônia,RO,12,18,0.2966,Médio
2024-08-05T14:04:00,-30.482593,-56.62211,36.35,280.0,90,GOES-16,Pampa,RS,8,14,0.0484,Baixo
2024-07-26T08:37:00,-0.783037,-60.147511,30.1,337.8,37,GOES-16,Amazônia,TO,7,8,0.149,Baixo
2024-12-03T09:29:00,-7.299669,-43.050391,92.76,402.83,87,TERRA_M-D,Cerrado,MT,12,9,0.4128,Médio
2024-01-12T09:04:00,-17.906588,-44.02344,139.22,280.0,41,AQUA_M-T,Cerrado,GO,1,9,0.1926,Baixo
2024-11-17T12:29:00,-10.25597,-47.472275,60.75,304.77,100,TERRA_M-D,Cerrado,SP,11,12,0.1508,Baixo
2024-08-26T18:41:00,-19.99662,-45.988758,68.41,349.26,54,TERRA_M-T,Cerrado,GO,8,18,0.2195,Baixo
2024-02-16T16:09:00,-8.9401,-53.659269,4.44,295.86,37,TERRA_M-D,Amazônia,RR,2,16,0.0668,Baixo
2024-09-26T10:45:00,-5.62871,-52.084355,12.29,411.43,40,AQUA_M-T,Amazônia,TO,9,10,0.5735,Médio
2024-10-02T07:45:00,-8.770054,-55.171827,18.48,373.39,86,AQUA_M-D,Amazônia,MA,10,7,0.2793,Médio
2024-09-17T19:10:00,-18.886255,-57.693658,89.4,412.11,76,TERRA_M-D,Cerrado,PI,9,19,0.6584,Médio
2024-12-13T13:49:00,-8.636374,-44.580488,96.18,420.06,73,GOES-16,Caatinga,PI,12,13,0.4829,Médio
2024-03-03T10:06:00,-5.258763,-38.435214,24.77,438.96,79,GOES-16,Caatinga,BA,3,10,0.2543,Médio
2024-07-24T21:58:00,-20.427691,-57.197415,34.73,371.87,49,GOES-16,Pantanal,MT,7,21,0.2594,Médio
2024-11-19T21:09:00,-8.481233,-67.668297,62.28,348.12,74,AQUA_M-T,Amazônia,RR,11,21,0.2215,Baixo
2024-10-05T19:45:00,0.199337,-49.74301,150.74,386.07,40,TERRA_M-T,Amazônia,AP,10,19,0.9627,Alto
2024-10-13T20:50:00,-6.160029,-46.158677,64.06,295.25,72,TERRA_M-D,Cerrado,MS,10,20,0.1463,Baixo
2024-12-03T20:42:00,-3.187164,-46.413917,2.65,334.81,84,TERRA_M-D,Amazônia,RO,12,20,0.1027,Baixo
2024-08-01T11:19:00,-5.186576,-42.864886,110.22,335.28,53,GOES-16,Caatinga,MA,8,11,0.3292,Médio
2024-08-25T15:12:00,-8.493154,-39.096523,21.19,439.63,58,GOES-16,Caatinga,RN,8,15,0.4357,Médio
2024-04-03T09:54:00,-17.545961,-55.836075,37.14,374.3,42,AQUA_M-D,Pantanal,MS,4,9,0.1789,Baixo
2024-12-27T23:56:00,-6.916514,-53.385534,6.27,410.84,97,TERRA_M-D,Amazônia,MA,12,23,0.3596,Médio
2024-09-25T19:08:00,-3.061438,-53.207075,12.5,316.75,78,GOES-16,Amazônia,AM,9,19,0.0819,Baixo
2024-01-06T22:49:00,-7.324164,-49.469696,85.88,280.0,51,AQUA_M-D,Cerrado,MG,1,22,0.1926,Baixo
2024-12-14T11:43:00,-6.179947,-49.330429,27.56,280.0,60,AQUA_M-T,Amazônia,TO,12,11,0.0565,Baixo
2024-08-10T23:50:00,-8.558581,-43.16228,29.81,432.46,87,TERRA_M-D,Cerrado,PI,8,23,0.3724,Médio
2024-10-08T09:51:00,-2.255133,-63.401689,5.86,298.7,90,TERRA_M-D,Amazônia,AC,10,9,0.0745,Baixo
2024-02-22T18:28:00,-13.380542,-47.795815,52.05,442.37,89,GOES-16,Cerrado,BA,2,18,0.5045,Médio
2024-06-17T16:26:00,-6.882385,-36.95011,104.6,443.76,50,TERRA_M-T,Caatinga,PB,6,16,0.7405,Alto
2024-07-05T08:03:00,-21.458834,-58.887532,92.2,392.13,91,TERRA_M-D,Cerrado,BA,7,8,0.5985,Médio
2024-07-04T22:54:00,-14.19602,-57.198402,34.15,377.51,96,TERRA_M-D,Cerrado,MT,7,22,0.1995,Baixo
2024-09-03T05:17:00,-7.242351,-56.847917,384.33,350.44,87,GOES-16,Amazônia,PA,9,5,1.0,Alto
2024-03-27T13:05:00,-10.276453,-45.072619,31.65,371.72,58,AQUA_M-D,Cerrado,MA,3,13,0.1789,Baixo
2024-08-01T13:03:00,-20.555675,-41.706299,12.24,280.0,80,GOES-16,Mata Atlântica,BA,8,13,0.0553,Baixo
2024-06-08T12:05:00,-9.697603,-50.54418,43.8,280.0,77,GOES-16,Amazônia,MA,6,12,0.2112,Baixo
2024-07-11T03:53:00,1.758491,-65.998988,123.69,319.71,72,AQUA_M-T,Amazônia,AC,7,3,0.391,Médio
2024-04-02T09:58:00,-18.919888,-43.30656,5.04,362.1,90,AQUA_M-D,Mata Atlântica,ES,4,9,0.1101,Baixo
2024-09-15T19:00:00,-9.042466,-40.631493,87.02,359.51,40,TERRA_M-T,Caatinga,PE,9,19,0.4214,Médio
2024-12-07T04:35:00,-0.607811,-55.262211,4.29,280.0,97,GOES-16,Amazônia,AM,12,4,0.0514,Baixo
2024-05-25T09:15:00,-6.472662,-65.933947,142.03,293.78,68,AQUA_M-T,Amazônia,MT,5,9,0.2697,Médio
2024-02-08T13:40:00,-19.105723,-38.01921,40.12,289.24,88,AQUA_M-T,Mata Atlântica,RJ,2,13,0.1049,Baixo
2024-04-27T15:38:00,-9.216835,-48.526189,45.61,280.0,98,AQUA_M-T,Amazônia,PA,4,15,0.1836,Baixo
2024-12-19T07:45:00,-21.847236,-56.176736,49.28,283.53,48,TERRA_M-D,Pantanal,MS,12,7,0.1312,Baixo
2024-06-01T19:22:00,-21.634195,-57.034223,78.74,280.0,60,TERRA_M-T,Pantanal,MT,6,19,0.1659,Baixo
2024-09-06T21:42:00,-13.72135,-41.531899,25.8,371.19,40,TERRA_M-T,Cerrado,SP,9,21,0.1995,Baixo
2024-06-03T16:34:00,-8.109415,-66.916443,114.07,395.96,94,GOES-16,Amazônia,MA,6,16,0.8639,Alto
2024-02-01T12:55:00,0.751746,-53.484014,73.83,486.48,90,TERRA_M-D,Amazônia,MA,2,12,0.8347,Alto
2024-08-12T08:47:00,-21.365493,-51.292288,10.88,315.34,32,TERRA_M-T,Cerrado,GO,8,8,0.0532,Baixo
2024-02-12T07:46:00,-9.980531,-49.636794,43.11,450.55,43,AQUA_M-T,Cerrado,MT,2,7,0.4586,Médio
2024-10-02T11:34:00,-18.896723,-51.064782,13.49,301.0,73,AQUA_M-D,Mata Atlântica,SC,10,11,0.0468,Baixo
2024-05-23T15:40:00,-0.540606,-58.976582,126.14,311.93,53,TERRA_M-T,Amazônia,RO,5,15,0.3506,Médio
2024-08-23T14:02:00,-15.905951,-57.664213,251.94,336.64,67,AQUA_M-T,Pantanal,MS,8,14,0.8991,Alto
2024-03-26T06:56:00,-18.229087,-56.757656,64.16,299.53,35,AQUA_M-T,Pantanal,MS,3,6,0.1312,Baixo
2024-12-17T12:52:00,-20.63076,-38.038987,13.67,280.0,99,GOES-16,Mata Atlântica,SC,12,12,0.0382,Baixo
2024-10-02T20:12:00,-16.292946,-40.577516,30.25,351.04,66,GOES-16,Mata Atlântica,BA,10,20,0.1596,Baixo
2024-09-28T20:21:00,-18.268798,-57.947158,94.58,385.86,64,AQUA_M-T,Pantanal,MT,9,20,0.5533,Médio
2024-04-14T12:47:00,-20.061669,-55.057675,13.54,316.47,86,GOES-16,Pantanal,MS,4,12,0.062,Baixo
2024-04-06T15:44:00,1.174871,-55.334101,34.82,299.53,93,GOES-16,Amazônia,MT,4,15,0.0668,Baixo
2024-12-09T02:46:00,-16.374775,-56.731776,32.45,351.2,84,TERRA_M-D,Pantanal,MT,12,2,0.1789,Baixo
2024-04-20T05:34:00,-29.258144,-52.42263,128.19,280.0,67,TERRA_M-T,Pampa,RS,4,5,0.1348,Baixo
2024-09-03T10:42:00,-3.003054,-58.76021,132.58,325.96,67,AQUA_M-T,Amazônia,RR,9,10,0.5121,Médio
2024-10-20T22:27:00,-0.856294,-67.939878,102.58,439.43,51,TERRA_M-T,Amazônia,AP,10,22,0.8379,Alto
2024-08-15T01:46:00,-4.110401,-50.815804,26.57,359.29,75,GOES-16,Amazônia,TO,8,1,0.2793,Médio
2024-04-09T20:50:00,-6.435015,-53.631047,74.69,308.91,37,TERRA_M-T,Cerrado,SP,4,20,0.1009,Baixo
2024-09-12T16:51:00,-4.370613,-52.781689,58.2,317.41,50,TERRA_M-T,Amazônia,PA,9,16,0.2663,Médio
2024-12-28T19:43:00,-6.171049,-51.045544,60.33,360.48,86,AQUA_M-D,Cerrado,GO,12,19,0.222,Baixo
2024-04-03T07:49:00,-1.42091,-71.119689,116.17,296.55,76,AQUA_M-D,Amazônia,AM,4,7,0.2697,Médio
2024-09-19T01:38:00,0.463014,-65.459546,71.08,280.0,49,TERRA_M-T,Amazônia,RR,9,1,0.2048,Baixo
2024-09-12T14:48:00,-9.585133,-64.793447,167.13,346.92,39,GOES-16,Amazônia,TO,9,14,0.9683,Alto
2024-09-12T12:20:00,-16.637547,-55.740434,18.09,355.0,65,TERRA_M-D,Pantanal,MS,9,12,0.3372,Médio
2024-08-01T23:11:00,-20.780211,-51.505945,119.96,375.77,93,AQUA_M-T,Cerrado,BA,8,23,0.4256,Médio
2024-03-18T03:16:00,-15.391989,-41.440794,32.95,327.8,63,TERRA_M-T,Cerrado,MA,3,3,0.0734,Baixo
2024-10-20T09:44:00,-22.571199,-35.606137,98.06,363.19,92,AQUA_M-D,Mata Atlântica,BA,10,9,0.3405,Médio
2024-06-05T02:28:00,2.035129,-53.379883,106.1,376.27,52,AQUA_M-T,Amazônia,AC,6,2,0.4726,Médio
2024-03-26T21:54:00,-1.203925,-58.401141,16.62,318.74,70,AQUA_M-T,Amazônia,TO,3,21,0.0514,Baixo
2024-08-18T17:18:00,-4.1404,-64.865838,21.16,397.76,68,AQUA_M-T,Amazônia,RR,8,17,0.6778,Alto
2024-09-26T11:32:00,1.286187,-49.988875,53.97,292.48,58,AQUA_M-D,Amazônia,RO,9,11,0.2253,Baixo
2024-05-26T04:15:00,-20.702689,-58.223608,94.96,344.57,93,AQUA_M-D,Pantanal,MS,5,4,0.2981,Médio
2024-02-18T18:23:00,-27.981267,-53.328434,106.8,314.31,89,GOES-16,Pampa,RS,2,18,0.1483,Baixo
2024-11-20T02:04:00,-20.70134,-58.216712,66.37,375.93,69,AQUA_M-D,Cerrado,MA,11,2,0.2321,Baixo
2024-10-17T13:49:00,-16.661068,-51.742677,55.27,487.81,82,TERRA_M-T,Cerrado,TO,10,13,0.8645,Alto
2024-09-11T20:04:00,-18.89634,-56.375186,53.74,284.21,87,AQUA_M-D,Pantanal,MS,9,20,0.1902,Baixo
2024-08-12T04:56:00,-20.915504,-52.694285,63.37,383.06,100,TERRA_M-D,Cerrado,PI,8,4,0.2926,Médio
2024-08-14T16:58:00,-29.715573,-51.551249,60.32,334.2,37,AQUA_M-D,Pampa,RS,8,16,0.1816,Baixo
2024-04-05T09:10:00,-13.550133,-59.132674,19.45,329.86,50,TERRA_M-D,Cerrado,DF,4,9,0.0734,Baixo
2024-05-12T16:57:00,-31.54684,-53.643672,56.62,290.81,66,AQUA_M-D,Pampa,RS,5,16,0.0918,Baixo
2024-05-07T20:35:00,-22.889884,-59.854383,2.24,303.18,65,GOES-16,Cerrado,DF,5,20,0.0367,Baixo
2024-08-20T17:05:00,-5.764242,-51.330187,43.13,360.75,94,GOES-16,Amazônia,RO,8,17,0.5326,Médio
2024-03-19T04:10:00,-21.258145,-48.275736,25.41,330.07,73,TERRA_M-D,Cerrado,MG,3,4,0.0734,Baixo
2024-09-27T00:05:00,-5.51555,-50.622615,296.16,318.05,35,AQUA_M-T,Cerrado,SP,9,0,0.4788,Médio
2024-11-21T06:49:00,-14.563436,-52.1906,75.11,304.09,83,GOES-16,Cerrado,SP,11,6,0.116,Baixo
2024-12-21T17:18:00,-11.287527,-36.762096,103.29,347.97,68,TERRA_M-T,Caatinga,BA,12,17,0.2683,Médio
2024-08-26T21:25:00,-13.626148,-41.161611,27.63,306.19,68,AQUA_M-D,Caatinga,AL,8,21,0.0479,Baixo
2024-02-23T01:10:00,-4.763153,-52.718193,5.01,368.16,86,AQUA_M-T,Amazônia,TO,2,1,0.1926,Baixo
2024-08-15T06:21:00,-6.855961,-41.3808,0.61,330.74,48,TERRA_M-T,Caatinga,SE,8,6,0.0958,Baixo
2024-11-24T11:25:00,-4.040557,-38.874265,77.24,343.21,46,GOES-16,Caatinga,PI,11,11,0.1566,Baixo
2024-06-18T03:20:00,-9.853667,-61.605075,39.93,299.04,60,TERRA_M-D,Amazônia,RR,6,3,0.0591,Baixo
2024-08-09T14:15:00,-22.125219,-57.662937,25.22,387.05,48,AQUA_M-T,Cerrado,PI,8,14,0.2594,Médio
2024-09-10T12:55:00,-13.765158,-44.261241,19.33,410.8,83,AQUA_M-T,Mata Atlântica,RJ,9,12,0.3873,Médio
2024-10-27T10:59:00,-0.137686,-60.946673,103.7,280.0,70,AQUA_M-D,Amazônia,AC,10,10,0.4301,Médio
2024-09-16T16:29:00,-15.576552,-48.579591,69.96,301.87,93,AQUA_M-D,Cerrado,BA,9,16,0.1902,Baixo
2024-04-01T02:25:00,-19.662796,-51.819943,132.49,286.96,94,TERRA_M-T,Cerrado,MS,4,2,0.1926,Baixo
2024-07-07T18:22:00,-1.92722,-55.803637,4.46,316.34,36,AQUA_M-D,Amazônia,TO,7,18,0.0819,Baixo
2024-09-16T19:56:00,-16.77565,-47.134708,27.21,444.03,90,GOES-16,Cerrado,GO,9,19,0.6291,Médio
2024-08-01T03:27:00,-3.930129,-72.256509,199.48,314.58,47,TERRA_M-D,Amazônia,AP,8,3,0.6703,Alto
2024-07-25T12:23:00,-22.22008,-59.41184,10.46,280.0,35,GOES-16,Cerrado,MS,7,12,0.0692,Baixo
2024-06-19T17:12:00,-21.187027,-55.154284,131.57,320.48,76,AQUA_M-T,Pantanal,MT,6,17,0.4457,Médio
2024-06-03T12:32:00,-5.079512,-35.159868,194.86,280.0,87,GOES-16,Caatinga,MA,6,12,0.4443,Médio
2024-08-27T19:43:00,-3.232405,-68.838084,46.81,280.0,45,GOES-16,Amazônia,MA,8,19,0.2253,Baixo
2024-06-13T11:50:00,-10.659701,-44.072056,18.01,280.0,73,AQUA_M-T,Mata Atlântica,ES,6,11,0.0371,Baixo
2024-08-07T19:32:00,-30.00758,-54.721784,8.99,292.42,81,AQUA_M-D,Pampa,RS,8,19,0.041,Baixo
2024-07-02T01:08:00,-10.475314,-50.710941,305.46,356.05,72,AQUA_M-T,Cerrado,MA,7,1,0.8246,Alto
2024-07-15T04:38:00,-10.58679,-56.17507,2.42,389.47,95,TERRA_M-D,Cerrado,PI,7,4,0.1995,Baixo
2024-12-20T10:10:00,-12.139508,-55.672755,144.11,354.62,80,GOES-16,Cerrado,MG,12,10,0.3229,Médio
2024-03-11T16:53:00,-26.125648,-37.770824,94.85,437.3,95,TERRA_M-D,Mata Atlântica,PR,3,16,0.4293,Médio
2024-04-23T18:19:00,0.963632,-47.510863,37.27,339.26,90,TERRA_M-T,Amazônia,MA,4,18,0.113,Baixo
2024-06-11T21:07:00,-16.047907,-45.244062,13.63,361.48,83,GOES-16,Mata Atlântica,SP,6,21,0.1266,Baixo
2024-08-20T15:16:00,-20.496109,-42.797042,51.66,405.67,59,AQUA_M-T,Mata Atlântica,PR,8,15,0.4841,Médio
2024-05-16T05:33:00,-16.382363,-34.791151,6.94,321.47,78,TERRA_M-D,Mata Atlântica,SP,5,5,0.0587,Baixo
2024-11-02T18:44:00,-19.338704,-36.754561,3.87,332.56,44,AQUA_M-D,Mata Atlântica,ES,11,18,0.0743,Baixo
2024-01-15T10:26:00,-10.46815,-42.39873,38.87,395.2,49,AQUA_M-T,Cerrado,BA,1,10,0.2825,Médio
2024-04-14T16:49:00,-6.327517,-38.074676,21.35,403.0,90,AQUA_M-D,Caatinga,SE,4,16,0.3005,Médio
2024-01-17T06:35:00,-7.366188,-47.148903,367.73,310.76,71,AQUA_M-D,Amazônia,AM,1,6,0.6549,Médio
2024-01-13T10:11:00,-5.058368,-42.053806,80.33,368.33,88,TERRA_M-D,Caatinga,AL,1,10,0.2906,Médio
2024-09-18T11:43:00,-0.582151,-52.239085,87.18,379.36,63,GOES-16,Amazônia,MA,9,11,0.6554,Médio
2024-08-08T08:35:00,-15.500709,-50.405115,4.85,280.0,68,AQUA_M-D,Mata Atlântica,BA,8,8,0.0426,Baixo
2024-10-25T09:45:00,-5.639743,-70.003051,177.03,280.0,56,GOES-16,Amazônia,AC,10,9,0.6703,Alto
2024-06-16T11:35:00,1.93894,-58.890432,4.8,420.03,65,GOES-16,Amazônia,TO,6,11,0.4549,Médio
2024-07-19T21:34:00,-14.397288,-44.270982,21.0,340.17,78,AQUA_M-T,Caatinga,PB,7,21,0.0958,Baixo
2024-11-25T04:18:00,-6.487444,-51.305966,31.16,324.69,35,GOES-16,Amazônia,MT,11,4,0.1181,Baixo
2024-12-12T14:41:00,-18.47942,-47.830955,55.5,374.83,62,AQUA_M-T,Cerrado,MS,12,14,0.2623,Médio
2024-11-07T17:17:00,-10.043651,-57.664507,41.96,460.31,64,AQUA_M-D,Cerrado,PI,11,17,0.6857,Alto
2024-05-20T23:37:00,-14.13869,-38.173828,75.1,280.0,60,AQUA_M-T,Caatinga,PE,5,23,0.0908,Baixo
2024-08-22T16:14:00,-11.312913,-42.054983,9.25,299.37,59,AQUA_M-T,Mata Atlântica,MG,8,16,0.0553,Baixo
2024-09-14T10:45:00,-17.314518,-57.457261,3.35,388.95,90,AQUA_M-T,Cerrado,GO,9,10,0.2195,Baixo
2024-08-01T17:59:00,-11.188958,-44.998653,2.88,392.53,50,AQUA_M-D,Caatinga,CE,8,17,0.4357,Médio
2024-05-16T20:12:00,0.491731,-72.896862,81.03,283.19,66,TERRA_M-T,Amazônia,MT,5,20,0.2697,Médio
2024-06-21T01:58:00,-8.726345,-63.273684,110.98,396.51,41,GOES-16,Amazônia,RR,6,1,0.6646,Médio
2024-07-24T23:54:00,-18.963278,-55.315199,199.59,303.5,34,TERRA_M-D,Pantanal,MS,7,23,0.6225,Médio
2024-07-27T05:59:00,-1.412259,-59.667021,60.1,368.72,34,TERRA_M-T,Amazônia,RO,7,5,0.4097,Médio
2024-12-06T23:55:00,-3.40743,-37.389622,72.75,295.1,67,TERRA_M-T,Caatinga,SE,12,23,0.0908,Baixo
2024-09-10T18:38:00,-8.682938,-51.890756,2.96,362.44,43,AQUA_M-T,Amazônia,AM,9,18,0.3072,Médio
